tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magpsf_corr,magpsf_corr_ext,magap,magap_corr,sigmapsf,sigmapsf_corr,sigmapsf_corr_ext,sigmagap,sigmagap_corr,ra,dec,rb,rbversion,drb,magapbig,sigmagapbig,rfid,has_stamp,corrected,dubious,candid_alert,step_id_corr,phase,parent_candid
"ztf",58881.483680599835,"1127483684215010009",1,1127483684215,20.739761,-1,1127,0.16851693,18.118675,16.74612,"",18.0636,"",0.06457179,0.0032129604,0.018239848,0.0431,"",186.453559,33.5468524,0.9657143,"t17_f5_c3",1,18.0478,0.0519,672120142,false,true,false,"","bulk_1.0.0",0,1145394454215010000
"ztf",58881.53682869999,"1127536824215010008",2,1127536824215,20.563553,-1,1127,0.09658618,17.696758,16.503143,"",17.7331,"",0.05201039,100,0.017323852,0.0395,"",186.4535733,33.5468659,0.9242857,"t17_f5_c3",0.9999995,17.6613,0.0456,672120242,false,true,false,"","bulk_1.0.0",0,1145394454215010000
"ztf",58884.477789400145,"1130477784215010006",1,1130477784215,20.172094,-1,1130,0.1720782,18.181438,16.72903,"",18.1989,"",0.08431645,0.013314872,0.022128347,0.054,"",186.4535467,33.5468537,0.93,"t17_f5_c3",0.9996457,18.1958,0.0665,672120142,false,true,false,"","bulk_1.0.0",0,1145394454215010000
"ztf",58884.51212960016,"1130512124215010006",2,1130512124215,19.860006,-1,1130,0.5440519,17.793425,16.472767,"",17.7658,"",0.07322054,100,0.021695508,0.0464,"",186.4535865,33.5467403,0.88857144,"t17_f5_c3",0.9999802,17.74,0.0564,672120242,false,true,false,"","bulk_1.0.0",0,1145394454215010000
"ztf",58891.435682899784,"1137435684215010005",1,1137435684215,19.546505,-1,1137,0.18148759,18.370266,16.684471,"",18.2085,"",0.09616063,0.011250771,0.020355375,0.1077,"",186.4535117,33.546875,0.9457143,"t17_f5_c3",0.99999964,18.254,0.1428,672120142,false,true,false,"","bulk_1.0.0",0,1145394454215010000
"ztf",58891.49351850012,"1137493514215010003",2,1137493514215,19.910627,-1,1137,0.13189963,17.95742,16.428577,"",18.1117,"",0.081059195,100,0.019827375,0.0904,"",186.4535342,33.546877,0.84,"t17_f5_c3",0.994496,18.0694,0.11,672120242,false,true,false,"","bulk_1.0.0",0,1145394454215010000
"ztf",58894.35883100005,"1140358834215010006",1,1140358834215,20.199385,-1,1140,0.22258948,18.711447,16.6242,"",18.6134,"",0.13564667,0.011663869,0.019838572,0.0941,"",186.453522,33.5468484,0.93714285,"t17_f5_c3",0.99995124,18.5445,0.1104,672120142,false,true,false,"","bulk_1.0.0",0,1145394454215010000
"ztf",58894.471597199794,"1140471594215010006",2,1140471594215,20.327356,-1,1140,0.20098542,18.07996,16.400597,"",18.2052,"",0.087396935,100,0.018610206,0.0698,"",186.4535874,33.5468375,0.9071429,"t17_f5_c3",0.9996937,18.1995,0.0864,672120242,false,true,false,"","bulk_1.0.0",0,1145394454215010000
"ztf",58898.372511600144,"1144372514215010005",2,1144372514215,20.652826,-1,1144,0.028274067,18.305277,16.358112,"",18.3388,"",0.072247565,100,0.01202146,0.065,"",186.4535784,33.5468858,0.8814286,"t17_f5_c3",0.9999995,18.2618,0.0741,672120242,false,true,false,"","bulk_1.0.0",0,1145394454215010000
"ztf",58899.340057900175,"1145340054215010008",2,1145340054215,20.634954,-1,1145,0.17582473,18.165684,16.383186,"",18.1524,"",0.119918056,0.008808881,0.023221238,0.057,"",186.4535389,33.5469327,0.6,"t17_f5_c3",0.99058694,18.1031,0.067,672120242,false,true,false,"","bulk_1.0.0",0,1145394454215010000
"ztf",58899.39445600007,"1145394454215010006",1,1145394454215,20.718704,-1,1145,0.15530857,18.616005,16.63889,"",18.5961,"",0.10175003,0.0025822038,0.016469799,0.0714,"",186.4535422,33.5468604,0.93,"t17_f5_c3",0.99999964,18.5685,0.0852,672120142,false,true,false,"","bulk_1.0.0",0,1154472314215010000
"ztf",58900.37322920002,"1146373224215010003",1,1146373224215,20.674784,-1,1146,0.085756786,18.41564,16.675104,"",18.5365,"",0.09639163,0.009672707,0.019401044,0.0688,"",186.4535423,33.5468849,0.94285715,"t17_f5_c3",0.99999845,18.5621,0.0863,672120142,false,true,false,"","bulk_1.0.0",0,1154472314215010000
"ztf",58900.43513889983,"1146435134215010004",2,1146435134215,19.833345,-1,1146,0.19731115,18.132309,16.389769,"",18.0193,"",0.08242323,100,0.016558979,0.0828,"",186.4535556,33.5468398,0.95285714,"t17_f5_c3",0.9999995,17.9287,0.0958,672120242,false,true,false,"","bulk_1.0.0",0,1154472314215010000
"ztf",58901.41604170017,"1147416044215010007",2,1147416044215,20.630241,-1,1147,0.10143675,17.706587,16.49989,"",17.7554,"",0.05806179,100,0.019107845,0.0378,"",186.4535842,33.5468657,0.9357143,"t17_f5_c3",0.9999999,17.761,0.0466,672120242,false,true,false,"","bulk_1.0.0",0,1154472314215010000
"ztf",58903.372569399886,"1149372564215010009",1,1149372564215,20.824179,-1,1149,0.067743406,18.197748,16.72479,"",18.1382,"",0.0757314,0.008390719,0.019502608,0.045,"",186.4535456,33.54689,0.96,"t17_f5_c3",0.9999956,18.1023,0.0531,672120142,false,true,false,"","bulk_1.0.0",0,1154472314215010000
"ztf",58903.41439810023,"1149414394215010007",2,1149414394215,20.750896,-1,1149,0.04589904,17.691696,16.504835,"",17.7706,"",0.060441803,100,0.02025784,0.0382,"",186.4535785,33.5468883,0.70714283,"t17_f5_c3",0.9999908,17.7672,0.0466,672120242,false,true,false,"","bulk_1.0.0",0,1154472314215010000
"ztf",58904.434733800124,"1150434734215010007",1,1150434734215,20.14945,-1,1150,0.33974004,17.997383,16.78299,"",18.001,"",0.086214095,0.021181358,0.028172193,0.044,"",186.4535867,33.5468056,0.73714286,"t17_f5_c3",0.9999893,17.9898,0.0536,672120142,false,true,false,"","bulk_1.0.0",0,1154472314215010000
"ztf",58904.49319439987,"1150493194215010007",2,1150493194215,20.39543,-1,1150,0.16612127,17.549831,16.556856,"",17.5263,"",0.0666815,0.008844281,0.026718691,0.0346,"",186.4535998,33.5468583,0.93,"t17_f5_c3",0.99999994,17.5531,0.0438,672120242,false,true,false,"","bulk_1.0.0",0,1154472314215010000
"ztf",58905.306504600216,"1151306504215010010",1,1151306504215,19.97983,-1,1151,0.14670615,17.889036,16.820873,"",17.9503,"",0.07899101,0.02241112,0.029533349,0.0454,"",186.4535402,33.546864,0.8442857,"t17_f5_c3",0.9998572,17.9416,0.0558,672120142,false,true,false,"","bulk_1.0.0",0,1154472314215010000
"ztf",58906.35000000009,"1152349994215020009",1,1152349994215,20.4394,-1,1152,0.12484,18.4291,16.672415,"",18.445,"",0.092376,0.0073565296,0.018318301,0.0668,"",186.4535347,33.5468755,0.951429,"t17_f5_c3","",18.4906,0.0857,"",false,true,false,"","bulk_1.0.0",0,1154472314215010000
"ztf",58906.47234949982,"1152472344215020010",2,1152472344215,20.2005,-1,1152,0.143613,17.8546,16.455282,"",17.9688,"",0.068377,100,0.018844422,0.0561,"",186.4535813,33.546853,0.954286,"t17_f5_c3","",17.9957,0.0714,"",false,true,false,"","bulk_1.0.0",0,1154472314215010000
"ztf",58908.472314800136,"1154472314215010043",2,1154472314215,18.709126,-1,1154,0.1322771,17.759947,16.482887,"",17.3907,"",0.1173461,0.027483825,0.03619471,0.1313,"",186.4535378,33.5468717,0.68714285,"t17_f5_c3",0.9997044,17.2435,0.1464,672120242,false,true,false,"","bulk_1.0.0",0,1159329054215010000
"ztf",58911.404027800076,"1157404024215010007",1,1157404024215,20.398731,-1,1157,0.12815768,18.737518,16.62044,"",18.8498,"",0.12282073,0.007047159,0.017475914,0.0974,"",186.4535409,33.5468698,0.96,"t17_f5_c3",0.9999665,18.7504,0.1095,672120142,false,true,false,"","bulk_1.0.0",0,1159329054215010000
"ztf",58911.46607640013,"1157466074215010005",2,1157466074215,20.231949,-1,1157,0.12435578,18.457151,16.334782,"",18.4236,"",0.09076136,100,0.012851476,0.0837,"",186.4535868,33.546859,0.95857143,"t17_f5_c3",1,18.4697,0.1084,672120242,false,true,false,"","bulk_1.0.0",0,1159329054215010000
"ztf",58912.50844909996,"1158508444215010005",1,1158508444215,20.439482,-1,1158,0.15378307,18.490248,16.660688,"",18.4954,"",0.09986829,0.008216112,0.018518412,0.0756,"",186.453587,33.5468602,0.9557143,"t17_f5_c3",1,18.4454,0.0893,672120142,false,true,false,"","bulk_1.0.0",0,1159329054215010000
"ztf",58913.32905089995,"1159329054215010005",1,1159329054215,20.013142,-1,1159,0.08154999,18.47565,16.663416,"",18.5194,"",0.109283745,0.012130291,0.02059026,0.1127,"",186.4535387,33.546894,0.94714284,"t17_f5_c3",0.999151,18.4947,0.1392,672120142,false,true,false,"","bulk_1.0.0",0,1161450894215010000
"ztf",58913.474143499974,"1159474144215010005",2,1159474144215,20.109304,-1,1159,0.12621194,17.846714,16.457466,"",17.8584,"",0.09062761,0.010304906,0.025209341,0.0622,"",186.4535408,33.5468711,0.87285715,"t17_f5_c3",0.9999269,17.8245,0.0753,672120242,false,true,false,"","bulk_1.0.0",0,1161450894215010000
"ztf",58915.45089119999,"1161450894215010003",1,1161450894215,19.49392,-1,1161,0.32108274,19.010948,16.586578,"",19.0772,"",0.14911512,0.0039129825,0.015987258,0.2552,"",186.4534634,33.5469301,0.94,"t17_f5_c3",0.99926066,19.0708,0.3231,672120142,false,true,false,"","bulk_1.0.0",0,1190431164215010000
"ztf",58939.34094909998,"1185340944215010005",1,1185340944215,20.096874,-1,1185,0.116939455,18.23605,16.715141,"",18.2547,"",0.090232976,0.013777801,0.022233201,0.0814,"",186.4535289,33.5468871,0.93714285,"t17_f5_c3",0.99999994,18.3104,0.107,672120142,false,true,false,"","bulk_1.0.0",0,1214276164215010000
"ztf",58939.38916670019,"1185389164215010004",2,1185389164215,18.811771,-1,1185,0.22667523,17.860106,16.45377,"",17.9409,"",0.10794434,0.01865235,0.029557379,0.1703,"",186.4535796,33.5468294,0.9185714,"t17_f5_c3",0.9999944,18.0709,0.2448,672120242,false,true,false,"","bulk_1.0.0",0,1214276164215010000
"ztf",58944.36087960005,"1190360874215010003",2,1190360874215,19.421339,-1,1190,0.24103415,18.276367,16.362997,"",18.339,"",0.07829453,100,0.0134395175,0.1455,"",186.453596,33.5468277,0.95857143,"t17_f5_c3",0.99999976,18.3734,0.1914,672120242,false,true,false,"","bulk_1.0.0",0,1214276164215010000
"ztf",58944.43116899999,"1190431164215010002",1,1190431164215,19.040436,-1,1190,0.3262603,18.540054,16.6517,"",18.3604,"",0.12426673,0.01433718,0.021827929,0.163,"",186.4534654,33.5468612,0.88714284,"t17_f5_c3",0.9993842,18.2704,0.1917,672120142,false,true,false,"","bulk_1.0.0",0,1214276164215010000
"ztf",58954.26563660009,"1200265634215010006",2,1200265634215,20.577436,-1,1200,0.18585917,17.678446,16.509314,"",17.6028,"",0.050868187,100,0.017329782,0.0355,"",186.4535838,33.5468414,0.92,"t17_f5_c3",0.9999994,17.5733,0.0425,672120242,false,true,false,"","bulk_1.0.0",0,1214276164215010000
"ztf",58954.30081020016,"1200300814215010005",1,1200300814215,20.621254,-1,1200,0.13138103,17.972939,16.791098,"",17.9617,"",0.06184933,0.009137459,0.020825652,0.042,"",186.4535662,33.5468626,0.94857144,"t17_f5_c3",0.9999999,17.964,0.0517,672120142,false,true,false,"","bulk_1.0.0",0,1214276164215010000
"ztf",58962.280844899826,"1208280844215010005",2,1208280844215,20.521286,-1,1208,0.16905819,18.585447,16.317781,"",18.4851,"",0.13825047,100,0.017123802,0.0794,"",186.4535268,33.5468668,0.6314286,"t17_f5_c3",0.992144,18.4457,0.0943,672120242,false,true,false,"","bulk_1.0.0",0,1214276164215010000
"ztf",58965.28251159983,"1211282514215010006",2,1211282514215,20.456484,-1,1211,0.20347002,18.40541,16.342312,"",18.5195,"",0.111141704,100,0.016620236,0.0824,"",186.4536077,33.5468429,0.9142857,"t17_f5_c3",0.99987733,18.4124,0.0918,672120242,false,true,false,"","bulk_1.0.0",0,1214276164215010000
"ztf",58968.27616900019,"1214276164215010002",1,1214276164215,20.632483,-1,1214,0.27010766,18.639896,16.63507,"",18.6124,"",0.14918709,0.017070029,0.023539709,0.0772,"",186.4535383,33.546972,0.7814286,"t17_f5_c3",0.9966633,18.4643,0.0829,672120142,false,true,false,"","bulk_1.0.0",0,1217218204215010000
"ztf",58968.36890049977,"1214368904215010001",2,1214368904215,20.589304,-1,1214,0.08487771,18.146849,16.386871,"",18.2764,"",0.10143653,100,0.020054108,0.0643,"",186.4535757,33.5468692,0.75285715,"t17_f5_c3",0.9999081,18.2655,0.0783,672120242,false,true,false,"","bulk_1.0.0",0,1217218204215010000
"ztf",58971.21820600005,"1217218204215010000",2,1217218204215,19.986958,-1,1217,0.12098027,17.747643,16.486712,"",17.6284,"",0.060396403,100,0.018907696,0.0505,"",186.4535618,33.5468606,0.9442857,"t17_f5_c3",1,17.653,0.0651,672120242,false,true,false,"","bulk_1.0.0",0,1246231754215010000
"ztf",58971.26366900001,"1217263664215010001",1,1217263664215,19.943186,-1,1217,0.023264227,18.22109,16.718859,"",18.2691,"",0.097945064,0.017211331,0.024552185,0.0883,"",186.4535717,33.5468956,0.9342857,"t17_f5_c3",0.9999999,18.163,0.1012,672120142,false,true,false,"","bulk_1.0.0",0,1246231754215010000
"ztf",58971.27746530017,"1217277464215010004",1,1217277464215,19.855427,-1,1217,0.09564805,18.287947,16.702726,"",18.1906,"",0.111804985,0.019404396,0.025964081,0.0823,"",186.4535332,33.5468976,0.93285716,"t17_f5_c3",1,18.255,0.1105,672120142,false,true,false,"","bulk_1.0.0",0,1246231754215010000
"ztf",58973.2491088002,"1219249104215010002",1,1219249104215,19.631628,-1,1219,0.15112169,18.565578,16.647276,"",18.4668,"",0.13588691,0.016445331,0.02321971,0.1477,"",186.4535308,33.5468683,0.8214286,"t17_f5_c3",0.999964,18.3563,0.17,672120142,false,true,false,"","bulk_1.0.0",0,1246231754215010000
"ztf",58986.2043980998,"1232204394215010000",1,1232204394215,20.764633,-1,1232,0.050760034,18.25508,16.710503,"",18.1719,"",0.102967925,0.017729452,0.024823992,0.0489,"",186.4535542,33.5469103,0.93142855,"t17_f5_c3",0.99999547,18.1422,0.0581,672120142,false,true,false,"","bulk_1.0.0",0,1246231754215010000
"ztf",58986.20487269992,"1232204874215010002",1,1232204874215,20.762516,-1,1232,0.11882743,18.274998,16.705755,"",18.1872,"",0.07950732,0.0071988464,0.018737439,0.0494,"",186.4535547,33.5468673,0.94285715,"t17_f5_c3",0.99999964,18.1056,0.0561,672120142,false,true,false,"","bulk_1.0.0",0,1246231754215010000
"ztf",58986.25700230012,"1232257004215010001",2,1232257004215,20.71389,-1,1232,0.027953215,17.844988,16.457947,"",17.7955,"",0.10506564,0.018105779,0.029284943,0.0396,"",186.4535834,33.5468953,0.64,"t17_f5_c3",0.9346446,17.764,0.0473,672120242,false,true,false,"","bulk_1.0.0",0,1246231754215010000
"ztf",58991.22385419998,"1237223854215010000",2,1237223854215,20.73539,-1,1237,0.16120544,18.462257,16.33406,"",18.4521,"",0.16109414,0.009647102,0.022688247,0.0692,"",186.4535337,33.5468628,0.56714284,"t17_f5_c3",0.84359235,18.3808,0.0795,672120242,false,true,false,"","bulk_1.0.0",0,1246231754215010000
"ztf",58994.20601850003,"1240206014215010002",2,1240206014215,20.656239,-1,1240,0.22910088,18.593044,16.316843,"",18.8038,"",0.1300267,100,0.015979104,0.1024,"",186.4535171,33.5468497,0.61714286,"t17_f5_c3",0.9796934,18.7153,0.1161,672120242,false,true,false,"","bulk_1.0.0",0,1246231754215010000
"ztf",59000.23175929999,"1246231754215010002",1,1246231754215,19.71629,-1,1246,0.039071355,18.182005,16.728882,"",18.0637,"",0.08095649,0.011769837,0.021232557,0.0802,"",186.4535544,33.5469056,0.9557143,"t17_f5_c3",0.9999945,18.0115,0.0968,672120142,false,true,false,"","bulk_1.0.0",0,1275241114215010000
"ztf",59004.194583300035,"1250194584215010000",1,1250194584215,19.551563,-1,1250,0.040705938,18.804838,16.61119,"",18.5164,"",0.17855076,0.017581614,0.02367569,0.1592,"",186.4535636,33.5469108,0.79571426,"t17_f5_c3",0.9996792,18.4029,0.1828,672120142,false,true,false,"","bulk_1.0.0",0,1275241114215010000
"ztf",59004.23585649999,"1250235854215010000",2,1250235854215,19.761997,-1,1250,0.12221454,18.283787,16.361729,"",18.2477,"",0.08927148,100,0.015201615,0.113,"",186.453542,33.5469144,0.81857145,"t17_f5_c3",0.99990594,18.2021,0.1375,672120242,false,true,false,"","bulk_1.0.0",0,1275241114215010000
"ztf",59009.173726900015,"1255173724215010000",2,1255173724215,20.037443,-1,1255,0.23078519,17.591816,16.540478,"",17.5846,"",0.044976637,100,0.017078588,0.0393,"",186.4536219,33.5468417,0.94142854,"t17_f5_c3",1,17.6082,0.05,672120242,false,true,false,"","bulk_1.0.0",0,1275241114215010000
"ztf",59009.245231499895,"1255245234215010003",1,1255245234215,20.096457,-1,1255,0.058481716,17.993147,16.784376,"",18.0012,"",0.0714808,0.01433047,0.0234791,0.0486,"",186.4535615,33.5468834,0.93857145,"t17_f5_c3",0.9999846,17.9322,0.0567,672120142,false,true,false,"","bulk_1.0.0",0,1275241114215010000
"ztf",59012.20167820016,"1258201674215010001",1,1258201674215,20.84513,-1,1258,0.12090845,18.347898,16.689264,"",18.2151,"",0.09980826,0.013377574,0.021662725,0.0492,"",186.453528,33.5469131,0.8528572,"t17_f5_c3",0.99994135,18.1776,0.0582,672120142,false,true,false,"","bulk_1.0.0",0,1275241114215010000
"ztf",59017.23900459986,"1263239004215010000",2,1263239004215,20.618717,-1,1263,0.16794932,17.862814,16.45303,"",17.8192,"",0.08732909,0.0065707336,0.023836661,0.041,"",186.4535898,33.5468476,0.9242857,"t17_f5_c3",0.9999975,17.7403,0.0468,672120242,false,true,false,"","bulk_1.0.0",0,1275241114215010000
"ztf",59020.201539400034,"1266201534215010005",1,1266201534215,20.75959,-1,1266,0.11086759,18.175116,16.730696,"",18.1222,"",0.08640755,0.014440858,0.022844609,0.0468,"",186.4535739,33.5468691,0.95285714,"t17_f5_c3",0.9999927,18.0659,0.0543,672120142,false,true,false,"","bulk_1.0.0",0,1275241114215010000
"ztf",59020.24582180008,"1266245824215010002",2,1266245824215,20.402813,-1,1266,0.113530315,18.078144,16.400984,"",18.014,"",0.06913479,100,0.014751382,0.0544,"",186.4535841,33.5468622,0.95714283,"t17_f5_c3",1,17.9984,0.0662,672120242,false,true,false,"","bulk_1.0.0",0,1275241114215010000
"ztf",59023.21815969981,"1269218154215010003",1,1269218154215,20.653065,-1,1269,0.082490936,17.840548,16.839573,"",17.8103,"",0.090268515,0.030103061,0.035904326,0.0374,"",186.4535404,33.5469096,0.92285717,"t17_f5_c3",0.99999946,17.7995,0.0456,672120142,false,true,false,"","bulk_1.0.0",0,1275241114215010000
"ztf",59029.241111100186,"1275241114215010005",1,1275241114215,18.932991,-1,1275,0.31132555,18.206694,16.722498,"",18.4262,"",0.14000157,0.031057943,0.035682455,0.1564,"",186.4534751,33.5468547,0.7885714,"t17_f5_c3",0.99964654,18.3304,0.1828,672120142,false,true,false,"","bulk_1.0.0",0,1285177784215010000
"ztf",59032.198958300054,"1278198954215010001",1,1278198954215,19.227398,-1,1278,0.13739453,17.982292,16.787966,"",17.9224,"",0.09523701,0.025627408,0.031701174,0.0999,"",186.453598,33.546872,0.94857144,"t17_f5_c3",0.99999785,17.905,0.1255,672120142,false,true,false,"","bulk_1.0.0",0,1285177784215010000
"ztf",59032.21674769977,"1278216744215010001",2,1278216744215,19.592447,-1,1278,0.069378905,17.456423,16.596663,"",17.3979,"",0.0739553,0.020936215,0.033501558,0.0573,"",186.4535868,33.5468766,0.93714285,"t17_f5_c3",1,17.404,0.0733,672120242,false,true,false,"","bulk_1.0.0",0,1285177784215010000
"ztf",59036.19903940009,"1282199034215010002",1,1282199034215,19.437368,-1,1282,0.119144335,17.972878,16.791119,"",17.8752,"",0.095294915,0.026067654,0.032089725,0.0982,"",186.4536003,33.5469161,0.95857143,"t17_f5_c3",0.99999976,17.8825,0.1263,672120142,false,true,false,"","bulk_1.0.0",0,1285177784215010000
"ztf",59036.2573958002,"1282257394215010000",2,1282257394215,19.268387,-1,1282,0.079699926,17.507544,16.574274,"",17.5395,"",0.06236851,0.006382686,0.02640325,0.0813,"",186.4535986,33.5468834,0.95714283,"t17_f5_c3",1,17.451,0.0957,672120242,false,true,false,"","bulk_1.0.0",0,1285177784215010000
"ztf",59039.177789399866,"1285177784215010001",1,1285177784215,19.844301,-1,1285,0.07909123,18.421883,16.673853,"",18.4078,"",0.14035769,0.022470985,0.028055884,0.116,"",186.4535487,33.5469169,0.89428574,"t17_f5_c3",0.9999974,18.4982,0.1599,672120142,false,true,false,"","bulk_1.0.0",0,1291206804215010000
"ztf",59039.21604169998,"1285216044215010002",2,1285216044215,20.036291,-1,1285,0.22088738,17.841743,16.458853,"",18.1959,"",0.10388656,0.017726496,0.029067203,0.0893,"",186.4536441,33.5468713,0.7171429,"t17_f5_c3",0.9998082,18.258,0.1195,672120242,false,true,false,"","bulk_1.0.0",0,1291206804215010000
"ztf",59039.21604169998,"1285216044215010003",2,1285216044215,20.036291,-1,1285,0.11154031,17.780506,16.476624,"",17.9187,"",0.0619216,100,0.018633286,0.0698,"",186.4536049,33.5469113,0.8057143,"t17_f5_c3",0.9998082,17.9551,0.091,672120242,false,true,false,"","bulk_1.0.0",0,1291206804215010000
"ztf",59042.22737269988,"1288227374215010000",2,1288227374215,19.996557,-1,1288,0.125402,17.57193,16.548126,"",17.4907,"",0.040460784,100,0.015758421,0.0452,"",186.4535652,33.5468586,0.95428574,"t17_f5_c3",1,17.5037,0.0574,672120242,false,true,false,"","bulk_1.0.0",0,1291206804215010000
"ztf",59045.20680559985,"1291206804215010002",2,1291206804215,20.360283,-1,1291,0.1396431,17.540047,16.560802,"",17.5491,"",0.066189915,0.009006382,0.026859242,0.0379,"",186.4536213,33.5468901,0.67285717,"t17_f5_c3",0.99998426,17.4811,0.0443,672120242,false,true,false,"","bulk_1.0.0",0,1291239494215010000
"ztf",59045.239490699954,"1291239494215010006",1,1291239494215,20.003418,-1,1291,0.15038262,18.111368,16.748194,"",18.0498,"",0.08869652,0.01775004,0.025271846,0.0657,"",186.4536155,33.546893,0.9614286,"t17_f5_c3",0.99998355,18.0045,0.0791,672120142,true,true,false,"","bulk_1.0.0",0,0
"ztf",59165.487719899975,"1411487714215010003",2,1411487714215,20.187098,-1,1411,0.44785103,18.40466,16.342424,"",18.3741,"",0.081279434,100,0.012164279,0.0875,"",186.4534683,33.5468032,0.9042857,"t17_f5_c3",0.999874,18.3947,0.1113,672120242,false,true,false,"","bulk_1.0.0",0,1416553944215010000
"ztf",59170.553946800064,"1416553944215010001",2,1416553944215,19.973444,-1,1416,0.3486749,18.781399,16.2958,"",18.7137,"",0.13452335,100,0.013631939,0.1337,"",186.453473,33.5468432,0.87714285,"t17_f5_c3",0.9999163,18.6202,0.1543,672120242,false,true,false,"","bulk_1.0.0",0,1441511934215010000
"ztf",59173.491157399956,"1419491154215020000",1,1419491154215,20.005903,-1,1419,0.42569968,18.974382,16.590574,"",18.9574,"",0.17096204,0.010953576,0.019027254,0.1585,"",186.4534244,33.5469229,0.88714284,"t17_f5_c3",0.9957579,18.8586,0.1811,672120142,false,true,false,"","bulk_1.0.0",0,1446529284215010000
"ztf",59173.52634260012,"1419526344215020001",2,1419526344215,19.627747,-1,1419,0.15146162,18.169657,16.382418,"",18.0683,"",0.1251468,0.011008685,0.024128165,0.1179,"",186.4535532,33.5469318,0.4842857,"t17_f5_c3",0.9562986,17.9486,0.1335,672120242,false,true,false,"","bulk_1.0.0",0,1446529284215010000
"ztf",59195.511932900175,"1441511934215010001",2,1441511934215,19.960333,-1,1441,0.5625267,18.757618,16.298239,"",19.0911,"",0.11340774,100,0.0117730955,0.1657,"",186.4534969,33.5467486,0.9342857,"t17_f5_c3",0.99999964,19.0243,0.1942,672120242,false,true,false,"","bulk_1.0.0",0,1446529284215010000
"ztf",59195.53184030019,"1441531844215010002",1,1441531844215,20.008507,-1,1441,0.13716994,18.821169,16.609043,"",18.8896,"",0.13570325,0.0079070255,0.017690497,0.1134,"",186.4535208,33.5469097,0.9014286,"t17_f5_c3",0.9972415,18.7962,0.1288,672120142,false,true,false,"","bulk_1.0.0",0,1446529284215010000
"ztf",59198.49175930023,"1444491754215010001",2,1444491754215,20.316128,-1,1444,0.21018608,18.462818,16.33398,"",18.5584,"",0.1036129,100,0.014584083,0.091,"",186.4535099,33.5468682,0.94,"t17_f5_c3",1,18.5002,0.1069,672120242,false,true,false,"","bulk_1.0.0",0,1446529284215010000
"ztf",59198.529675900005,"1444529674215010003",1,1444529674215,20.47773,-1,1444,0.24087842,18.970413,16.591017,"",18.7419,"",0.11083062,100,0.012385139,0.083,"",186.4535954,33.5468365,0.9142857,"t17_f5_c3",0.99999845,18.6967,0.0979,672120142,false,true,false,"","bulk_1.0.0",0,1446529284215010000
"ztf",59200.52928239992,"1446529284215010001",2,1446529284215,19.62499,-1,1446,0.29153302,18.394875,16.343895,"",18.3492,"",0.13039695,100,0.019718587,0.1265,"",186.4535435,33.5468151,0.95,"t17_f5_c3",0.9999995,18.3197,0.1555,672120242,false,true,false,"","bulk_1.0.0",0,1475471114215015000
"ztf",59203.50450230017,"1449504504215010002",2,1449504504215,20.14242,-1,1449,0.83990157,18.804497,16.293486,"",19.1799,"",0.16326325,100,0.01616158,0.1535,"",186.4534953,33.5466662,0.80285716,"t17_f5_c3",0.9950711,19.2012,0.1936,672120242,false,true,false,"","bulk_1.0.0",0,1475471114215015000
"ztf",59203.53040509997,"1449530404215010004",1,1449530404215,20.299826,-1,1449,1.2426392,19.350824,16.555735,"",19.4258,"",0.18988019,100,0.014469165,0.1559,"",186.4533578,33.546596,0.70714283,"t17_f5_c3",0.95415854,19.2073,0.1566,672120142,false,true,false,"","bulk_1.0.0",0,1477454944215010000
"ztf",59219.44252309995,"1465442524215010003",1,1465442524215,19.873562,-1,1465,0.303034,18.432825,16.671679,"",18.5414,"",0.09090129,0.0064196703,0.017951932,0.1058,"",186.4535059,33.5468303,0.9628571,"t17_f5_c3",0.99999976,18.5773,0.138,672120142,false,true,false,"","bulk_1.0.0",0,1475471114215015000
"ztf",59219.47456019977,"1465474564215010000",2,1465474564215,20.010303,-1,1465,0.22103329,17.981014,16.422884,"",18.0523,"",0.067475565,100,0.016065503,0.0673,"",186.4535363,33.5468395,0.9628571,"t17_f5_c3",1,18.081,0.0866,672120242,false,true,false,"","bulk_1.0.0",0,1475471114215015000
"ztf",59229.47111110017,"1475471114215015000",1,1475471114215,19.936636,1,1475,0.520691,19.281008,16.396965,"",19.5141,"",0.16985722,100,0.011925234,0.1677,"",186.4536553,33.5470252,0.72,"t17_f5_c3",0.9589842,19.5214,0.2071,672120142,false,true,false,"","bulk_1.0.0",0,1477454944215010000
"ztf",59231.454942100216,"1477454944215010002",1,1477454944215,20.871391,-1,1477,0.317684,18.6463,16.634064,"",18.6643,"",0.13105391,0.012631701,0.020537894,0.0727,"",186.4534772,33.5469504,0.7985714,"t17_f5_c3",0.99119604,18.5714,0.0814,672120142,true,true,false,"","bulk_1.0.0",0,0
"ztf",59248.44016199978,"1494440164215010002",2,1494440164215,20.45504,-1,1494,0.12829083,17.391201,16.627548,"",17.4224,"",0.06171882,0.0144565655,0.030546146,0.0329,"",186.4535572,33.5468598,0.88857144,"t17_f5_c3",0.99999666,17.3946,0.04,672120242,true,true,false,"","correction_0.0.1",0,""
