#Table1
specobjid,plate,mjd,fiberID,subclass,z,oiii_5007_flux,oiii_5007_flux_err,h_alpha_flux,h_alpha_flux_err,h_beta_flux,h_beta_flux_err,nii_6584_flux,nii_6584_flux_err,w1,w2,w3
3240373267030108160,2878,54465,121,AGN,0.04963298,68.40302,3.779442,203.0081,4.487823,64.6038,3.646281,214.1346,4.330158,12.418,12.435,11.184
552954050916673536,491,51942,499,BROADLINE,0.05477645,39.83118,3.373856,61.2093,4.106027,16.2377,2.878766,59.37041,3.890666,12.497,12.482,11.715
709384320791373824,630,52050,245,STARBURST,0.02911655,470.1197,9.678471,8449.703,50.29559,2261.424,19.43406,3992.471,22.33614,11.746,11.552,7.25
2841922349480044544,2524,54568,549,BROADLINE,0.01565814,83.87096,9.532207,121.868,10.86011,54.19944,7.236082,195.3548,13.83498,10.946,11.044,9.788
2049151095191660544,1820,54208,48,STARFORMING,0.03962012,256.3197,7.445582,4692.319,29.65679,895.5764,10.0017,2468.124,16.98371,11.045,10.888,7.005
1928729551668537344,1713,53827,229,AGN BROADLINE,0.02912103,152.9499,10.81401,559.1927,16.74577,131.5009,9.330186,667.9835,16.81781,11.266,11.288,9.579
2283369880231110656,2028,53818,163,STARBURST BROADLINE,0.01625167,2376.487,24.63839,7951.86,49.67749,2254.908,22.13372,4753.038,32.37704,11.217,11.179,7.9
2651627934896384000,2355,53792,486,BROADLINE,0.02079586,74.28274,9.279567,164.4087,13.25747,70.29488,9.256694,185.7659,12.83964,11.381,11.431,10.706
933518945606985728,829,52296,538,BROADLINE,0.02464963,135.2912,10.07629,237.143,14.64931,57.726,8.462882,336.6105,15.52488,11.086,11.158,10.027
2107783088707758080,1872,53386,358,BROADLINE,0.02971224,106.9262,7.678758,207.8772,11.38772,38.71738,6.814003,318.041,11.24036,11.25,11.27,9.48
511161613374482432,454,51908,11,BROADLINE,0.01623568,128.5184,8.473617,346.5287,12.2113,95.04176,7.408399,429.9887,13.0071,10.645,10.688,9.284
629436910653171712,559,52316,214,,0.007002878,690.1848,14.18314,591.527,16.25727,213.9388,15.11454,451.8427,14.3288,10.443,10.5,8.149
1829674537596250112,1625,53140,317,,0.008796161,164.0984,17.01678,228.567,20.54951,84.0078,14.24271,216.8859,21.29012,10.472,10.551,9.753
2382420760212826112,2116,53854,60,AGN BROADLINE,0.007916356,209.1131,10.86544,476.8856,16.00148,124.4478,9.257589,486.6194,15.9632,10.471,10.496,8.929
1256634087599269888,1116,52932,472,AGN BROADLINE,0.01239831,301.3725,10.76885,680.5145,16.24956,200.1344,9.618641,306.4826,13.08488,11.186,11.148,9.274
1826362537805899776,1622,53385,556,BROADLINE,0.03551426,41.32278,7.946098,317.5425,12.00575,50.71491,6.686872,239.3056,11.9712,11.575,11.544,9.194
2661674171716626432,2364,53737,170,STARFORMING,0.03801427,110.8449,4.58262,1349.172,11.69213,310.544,5.209929,809.4822,8.472859,11.953,11.912,8.709
2908302882170234880,2583,54095,376,AGN,0.02824144,98.02604,5.100046,436.732,7.646266,91.74318,4.243348,474.3304,7.849361,11.84,11.846,9.588
1356735545941714944,1205,52670,95,STARFORMING,0.02756824,704.2949,14.09209,4344.326,36.43396,968.8214,13.62801,1926.079,19.39206,13.45,13.24,9.285
2551402500326451200,2266,53679,412,STARBURST,0.01526594,1148.948,10.2184,1884.265,12.39444,521.15,5.849832,218.7063,3.53094,13.248,13.127,9.961
443756602873374720,394,51913,553,BROADLINE,0.04352758,27.33624,2.302951,31.54079,2.091216,16.97291,1.985383,23.36345,2.287918,13.409,13.381,12.454
622786509254191104,553,51999,596,STARBURST,0.007464837,7271.119,64.58867,4717.712,35.88542,1768.915,15.52523,338.3695,5.51185,13.299,13.16,9.72
532582024381229056,473,51929,114,,0.01633252,130.5701,4.561821,112.7137,3.65704,35.5944,3.260782,63.12643,3.548274,12.426,12.492,11.139
2161893353237538816,1920,53314,602,STARBURST,0.06178677,293.0093,5.141129,4716.096,28.89706,846.2684,7.399591,1782.938,11.19463,12.355,11.979,7.453
2909451872794339328,2584,54153,460,,0.01213167,63.93896,7.405661,117.9445,6.838216,31.11802,4.501683,103.2221,10.07699,11.159,11.231,10.129
2446636087901186048,2173,53874,202,BROADLINE,0.03287034,65.45517,6.591963,130.0619,9.104556,42.93926,6.13694,182.8683,9.376645,11.267,11.313,9.974
2289055998876346368,2033,53476,369,BROADLINE,0.01744689,146.4873,12.44784,182.1016,15.64808,65.13222,10.03918,190.237,16.00034,10.87,10.959,10.234
2522083750309816320,2240,53823,247,BROADLINE,0.0212942,53.85551,7.870909,279.4084,13.28369,64.74944,7.68683,168.1613,12.28088,11.169,11.226,9.811
2937576561018169344,2609,54476,377,BROADLINE,0.02384906,174.8474,13.57105,304.2175,20.56088,104.2096,12.25111,462.9719,21.49119,10.619,10.686,9.24
2179755744532916224,1936,53330,49,STARFORMING BROADLINE,0.03388847,53.60918,8.991663,386.0497,12.86977,66.61237,7.522214,303.3511,13.35402,11.314,11.31,9.422
514607482698491904,457,51901,259,STARFORMING,0.01770685,171.6011,8.758154,3209.964,29.73813,754.1227,11.94669,2005.167,21.0198,11.23,11.174,7.759
517967865496758272,460,51924,196,STARFORMING,0.009040033,767.9733,12.77099,1815.267,18.76092,583.1999,10.05023,644.0153,11.18216,12.03,11.934,10.022
841119285903386624,747,52234,262,STARFORMING,0.01913092,311.3846,14.25388,2057.022,26.99559,439.8564,12.1922,1051.812,21.05009,10.935,10.784,7.022
2199023037012011008,1953,53358,511,BROADLINE,0.01713851,139.4703,13.47567,209.7748,19.23055,67.63275,11.04694,269.8815,21.01557,10.262,10.305,8.973
1969283380906321920,1749,53357,307,,0.004324065,45.7244,4.629685,144.1417,6.250373,50.10802,3.699046,106.1722,6.783274,10.691,10.783,8.241
1572923178995443712,1397,53119,149,BROADLINE,0.01624557,294.8192,16.97692,413.4928,26.05527,130.5457,15.53764,643.7435,26.23733,10.523,10.578,8.93
1890482203687675904,1679,53149,350,AGN,0.008292797,6923.906,51.56449,9007.248,67.09882,2027.236,23.18591,5358.045,42.39027,10.5,10.361,7.723
2283472684568307712,2028,53818,537,BROADLINE,0.01694665,51.39978,5.212584,75.80625,4.228791,24.25741,3.259173,34.61781,5.57368,12.014,12.093,11.231
960535596877506560,853,52374,520,AGN,0.03428934,298.3256,12.07237,581.9186,15.59973,152.5538,9.302724,664.0901,16.12676,11.441,11.439,9.507
368290254303553536,327,52294,440,STARFORMING,0.04165886,162.7971,6.003038,2160.269,17.96206,519.0616,7.582395,985.9525,10.93233,11.742,11.627,7.869
968330858517784576,860,52319,207,BROADLINE,0.04859456,56.41619,4.560118,117.2535,6.299795,37.83551,4.45901,178.8297,6.219587,11.876,11.922,10.779
516823823648057344,459,51924,130,,0.02991675,60.98762,6.070953,66.3187,6.648406,30.72988,5.599569,92.53404,6.79232,11.828,11.897,11.295
443670291210594304,394,51913,239,BROADLINE,0.04436072,30.93767,2.146808,53.98677,2.442753,21.10448,1.982137,64.37,2.584777,12.368,12.446,11.409
1794693572675528704,1594,52992,33,STARBURST,0.04144763,173.5253,7.95469,4204.322,28.02799,1019.062,11.76453,3133.535,19.68938,13.093,12.803,8.329
393049596911183872,349,51699,402,STARFORMING,0.05421509,99.86073,2.35027,956.2443,5.600202,278.9562,2.934425,329.3289,2.807112,12.982,12.797,8.672
635068882545043456,564,52224,223,STARBURST,0.05002489,420.6646,4.338656,2626.005,13.1895,722.3129,5.343303,818.2651,4.812933,13.685,13.513,9.521
2823821077925357568,2508,53875,233,STARFORMING,0.01062913,1455.938,18.72403,3213.838,27.61115,900.9965,12.65985,559.892,9.550246,12.838,12.706,9.024
2519876762003859456,2238,54205,410,STARFORMING,0.02318019,253.1707,5.473443,522.7062,6.220604,143.4013,4.0468,291.0413,5.166673,12.676,12.691,10.549
2365524839973808128,2101,53858,33,STARBURST,0.01978191,2677.809,23.2894,5579.736,39.33039,1503.864,14.46208,1178.371,11.09556,12.686,12.464,8.431
865881975548831744,769,54530,236,STARBURST,0.02489806,599.4363,8.212416,2917.169,21.46654,607.5152,7.592417,1620.505,12.3134,11.58,11.405,7.383
2832869240128694272,2516,54241,382,BROADLINE,0.006606022,86.4292,6.084325,76.71632,4.475482,19.95469,3.698346,56.64579,6.212883,11.43,11.518,10.808
2936494641542883328,2608,54474,537,AGN BROADLINE,0.02375186,71.02692,5.536121,188.7143,7.964718,72.81252,5.445115,188.4868,7.868378,11.555,11.652,10.411
2248458180717733888,1997,53442,131,STARFORMING,0.04178386,571.0457,13.67737,5363.947,39.77324,1213.017,15.53976,4444.165,28.44792,11.263,10.85,6.091
2362202658913150976,2098,53460,235,,0.008420044,105.3877,11.72118,124.3558,13.3112,56.18203,9.269217,69.6456,12.94089,11.284,11.367,10.744
2169743591499393024,1927,53321,489,STARBURST,0.01803427,1555.704,13.21615,5754.761,34.32215,1524.189,12.18746,1616.687,10.55722,12.117,11.884,7.572
486414629887567872,432,51884,94,,0.01115533,139.8146,7.567023,448.6612,12.76327,82.7543,6.473866,577.8047,13.44695,10.271,10.246,8.291
1625960870049769472,1444,53054,587,STARFORMING,0.003022272,143.7628,10.04009,5752.388,52.84012,1259.272,17.40062,2078.238,23.43837,9.74,9.589,6.186
748832875830339584,665,52168,398,AGN BROADLINE,0.01777761,355.7972,15.74606,978.3191,26.8807,272.3611,15.34225,871.1136,23.99163,10.692,10.775,9.841
2402769697155082240,2134,53876,361,BROADLINE,0.01440049,191.5258,11.23669,315.1962,17.222,120.4524,10.85445,465.098,17.19696,10.403,10.457,9.421
1007692554554075136,895,52581,44,BROADLINE,0.024398,83.02628,7.226422,127.5425,9.351295,48.51385,6.569545,96.91234,8.585531,11.799,11.864,11.184
2426488361049942016,2155,53820,633,STARBURST,0.02172226,1583.726,20.05308,9728.388,72.61543,2112.095,21.71673,3436.171,28.56997,11.163,10.885,6.406
2045881966254909440,1817,53851,443,BROADLINE,0.03286711,78.50513,6.07132,138.4894,7.476263,39.41467,4.846779,203.9565,8.244824,11.712,11.737,9.704
561935137542006784,499,51988,404,STARFORMING,0.04517217,96.24347,5.509517,794.5302,9.647806,159.8145,5.19357,528.73,8.544439,11.701,11.602,8.485
389691963177199616,346,51693,475,,0.03065306,108.3453,6.690306,168.1538,8.990896,63.04348,6.55344,242.2146,8.756283,12.423,12.378,11.095
2112349378583750656,1876,54464,586,STARBURST,0.01793293,13021.97,62.8258,14187.44,65.54818,4448.987,25.96056,1680.922,13.41255,11.423,11.322,8.374
1792586083729434624,1592,52990,558,STARFORMING,0.02246832,41.67574,3.027292,314.4588,4.60097,94.03584,2.881345,153.0956,4.017834,12.79,12.768,9.536
2942115894857328640,2613,54481,507,STARBURST,0.04855449,5015.691,33.54153,6185.803,37.29698,1735.3,13.3515,675.3439,6.07131,13.692,13.189,8.992
635034797684582400,564,52224,99,STARFORMING,0.01324594,726.2908,6.37971,1695.587,9.379316,501.8161,4.979251,347.2574,3.577104,13.38,13.276,9.878
1572891842914052096,1397,53119,35,STARFORMING,0.01593744,223.8257,11.32095,3684.814,34.31897,726.2488,12.99231,1663.784,21.72926,11.047,10.962,7.509
3095126952609081344,2749,54241,102,BROADLINE,0.03038906,111.6639,7.666151,209.836,11.21508,68.12729,7.494981,201.1858,10.1056,11.362,11.471,10.798
2034639740174624768,1807,54175,504,AGN,0.01892521,113.2301,6.032022,300.3574,7.277215,78.85376,4.240975,227.9519,7.461024,11.799,11.808,9.538
1647319158448220160,1463,53063,464,STARFORMING BROADLINE,0.00807479,764.3829,21.21968,1572.383,29.9083,434.6566,15.31529,714.8591,24.39242,10.455,10.437,8.25
2245063170450286592,1994,53845,68,BROADLINE,0.02421952,173.9918,10.21293,341.7569,17.18285,102.1133,10.91184,445.0172,15.32604,10.992,11.062,9.727
2991671708907235328,2657,54502,566,BROADLINE,0.02543561,58.46272,5.188779,121.3435,7.489728,28.28861,4.400564,165.7939,7.867372,11.466,11.486,9.429
2936489968618465280,2608,54474,520,BROADLINE,0.02275451,73.50528,5.382799,73.85476,5.470798,32.34181,4.172237,82.20657,5.968642,11.872,11.982,9.754
2788978931900901376,2477,54058,454,,0.01160644,38.96968,6.802721,88.25185,7.090065,26.90616,4.357965,101.0841,9.705183,11.174,11.238,9.238
625000380396234752,555,52266,458,STARFORMING,0.02513739,151.7438,7.324663,3564.81,24.66689,713.1404,9.089782,1704.94,15.46726,11.012,10.81,6.873
635037546463651840,564,52224,109,AGN BROADLINE,0.02807627,206.9172,7.54699,389.5372,11.74236,126.6537,7.047484,428.9828,11.21498,10.866,10.877,9.224
749937609819580416,666,52149,321,STARFORMING,0.0176428,48.91881,3.358612,343.5617,4.910129,109.4191,3.374374,155.9269,4.132948,11.361,11.347,7.787
1479582612098934784,1314,53050,546,BROADLINE,0.01625144,116.8366,5.770819,169.6236,7.207592,42.33076,4.463215,345.5409,8.500565,11.018,11.028,8.415
3242677844140124160,2880,54509,313,,0.00753946,118.8471,10.59201,187.6475,11.87127,74.31921,8.058222,163.4656,13.34542,10.771,10.835,8.769
1029194606295672832,914,52721,444,BROADLINE,0.02419563,71.71195,8.457321,214.9987,12.84714,67.71734,8.08779,216.733,12.67977,10.506,10.474,7.201
2838536952674805760,2521,54538,521,BROADLINE,0.01581164,189.8469,13.9199,302.042,20.42016,92.60195,11.46894,342.1635,21.16764,10.393,10.43,9.233
482017682871314432,428,51883,482,STARFORMING,0.02650658,184.5202,8.072387,4548.184,30.6023,1115.458,12.46083,1716.851,15.32984,11.393,11.201,6.953
744385076334192640,661,52163,601,STARFORMING,0.04888875,142.7481,8.622535,4676.298,35.24901,601.2401,9.785252,2294.917,20.88548,10.909,10.496,6.069
2844074368848390144,2526,54582,186,BROADLINE,0.05177359,77.81313,6.742533,119.505,7.215733,25.29226,4.849104,258.7378,8.711911,11.996,11.941,9.768
551828975425447936,490,51929,502,STARBURST,0.03332921,856.356,7.241246,3118.851,16.15282,662.8353,5.812239,1485.802,8.618218,12.163,11.771,8.045
2793455044207339520,2481,54086,354,STARFORMING,0.02540556,70.23619,4.441773,316.2869,6.267725,76.1598,3.762941,262.5193,6.141105,12.111,12.191,9.93
392956963056543744,349,51699,65,,0.1048808,13.83089,2.492117,26.74763,2.294482,12.34777,1.826411,40.25853,2.9269,13.978,13.826,12.333
2967960458729908224,2636,54082,321,STARFORMING,0.02981251,27.152,1.550522,753.3354,4.042236,127.6107,1.78129,250.0941,2.380597,11.551,11.431,7.33
2520983412420929536,2239,53726,340,STARFORMING BROADLINE,0.02179931,206.2968,6.91946,984.5306,12.23326,264.9871,6.816193,639.049,10.34539,11.179,11.198,9.057
2581864195951716352,2293,53730,639,BROADLINE,0.02514863,80.87791,6.350742,167.6142,9.317169,54.23932,6.200114,272.1594,9.759957,12.025,11.972,11.295
715056702872905728,635,52145,401,STARFORMING,0.02687676,184.2285,8.935232,4243.52,30.28201,710.0223,11.25665,3250.851,22.28907,10.886,10.481,6.275
601270715932502016,534,51997,146,BROADLINE,0.02613329,88.7822,9.827951,183.0829,13.808,64.62541,9.50408,135.8652,12.203,11.376,11.48,10.678
887383163532240896,788,52338,633,STARFORMING,0.02923071,75.92509,5.101024,801.6859,10.53329,177.4989,5.05334,410.2394,8.294985,11.316,11.291,8.265
1375943465883428864,1222,52763,341,AGN,0.02925065,2183.46,25.85782,3909.164,37.24656,732.654,15.69523,3456.265,31.73715,10.421,10.035,6.114
2796827797098620928,2484,54144,336,STARFORMING BROADLINE,0.02381246,53.59435,8.470871,890.1371,15.56141,209.088,7.97067,420.8114,13.12358,11.3,11.3,8.305
1969337531853989888,1749,53357,504,AGN,0.03239021,66.67204,4.432194,161.1745,5.904143,48.74186,3.915164,194.1384,5.975096,12.092,12.164,10.611
933478813432571904,829,52296,392,BROADLINE,0.03080066,59.50345,5.879447,130.3235,8.34693,39.30141,5.314825,215.949,8.981374,11.32,11.381,9.372
968317389500344320,860,52319,158,,0.01765701,93.51083,9.730795,148.1751,11.85394,74.23348,8.233102,67.37181,11.57477,11.007,11.074,10.457
2722555231014512640,2418,53794,470,BROADLINE,0.01493727,92.40927,6.026261,148.6819,7.404423,57.59209,5.005702,133.6284,7.587914,11.429,11.56,10.801
738701425600653312,656,52148,404,BROADLINE,0.01959419,84.81606,8.993243,93.56311,7.616985,30.12839,5.593523,162.5916,10.26352,11.446,11.508,10.086
731837999058282496,650,52143,11,AGN BROADLINE,0.02957344,114.9052,9.674129,302.0363,12.0144,57.69132,7.554173,595.5143,14.2376,10.901,10.911,8.329
2662796498244233216,2365,53739,157,AGN,0.004130439,2246.079,22.57477,2984.619,28.87967,609.4386,10.66717,2356.225,23.95648,10.501,10.349,6.904
672239519621212160,597,52059,281,STARFORMING,0.0114945,60.79649,6.679333,1228.359,12.99889,294.4742,7.135277,431.5605,9.171618,10.781,10.761,7.661
3243869989505099776,2881,54502,554,,0.00814971,536.6819,12.36284,448.3108,13.88313,141.8775,8.947906,586.8164,13.80484,10.783,10.797,8.566
585552927217707008,520,52288,309,STARFORMING,0.005644963,44.83813,2.710754,419.5094,6.105363,130.6656,3.439424,158.0713,3.517644,11.152,11.096,7.308
2522167038315620352,2240,53823,550,,0.02192698,27.437,5.037998,127.7595,7.517434,40.20831,4.746894,92.29153,7.836815,11.657,11.73,10.451
811785415085287424,721,52228,42,BROADLINE,0.03217424,46.46917,4.422127,95.40961,5.993533,43.52632,4.440342,99.09053,5.745997,11.72,11.798,10.867
2482666532828637184,2205,53793,208,STARBURST,0.0317166,745.2076,9.194131,3924.727,25.94538,1114.49,10.36582,1299.615,10.22454,12.473,12.399,8.859
2189913858540333056,1945,53387,140,STARBURST,0.005101494,3133.1,31.77664,4369.396,38.36679,1413.284,15.6532,429.6342,7.587276,12.463,12.445,9.136
1013425409120823296,900,52637,420,BROADLINE,0.06910703,43.77901,5.811851,180.2654,8.088827,25.15762,4.971555,215.7392,8.021976,12.44,12.235,9.412
2523306138166913024,2241,54169,598,BROADLINE,0.02374067,253.7464,7.799125,117.6491,5.44602,43.39046,4.037429,253.228,7.074332,13.261,13.236,11.737
950381881940011008,844,52378,445,STARBURST,0.01846291,478.0686,13.82434,12356.05,90.06229,2424.668,25.00741,7663.177,51.30805,10.918,10.687,6.231
3001721790377519104,2666,54230,264,STARFORMING,0.03167722,61.01204,7.567687,838.1998,13.47288,145.8181,7.131382,427.5466,11.57399,11.034,10.961,7.572
1611166390302042112,1431,52992,13,BROADLINE,0.0250379,126.1264,8.55253,261.1629,13.06108,84.05665,8.689702,277.2377,10.97747,11.206,11.246,10.497
2575004067608684544,2287,53705,258,STARFORMING,0.0344427,97.89893,7.373199,2211.219,19.01942,421.9171,8.194446,1110.188,13.04075,11.399,11.252,7.695
2112312544944220160,1876,54464,452,STARFORMING,0.03599229,56.02723,4.856888,586.373,8.341527,142.3694,4.736556,383.2055,7.901463,11.159,11.145,8.41
933543959496517632,829,52296,629,BROADLINE,0.02899778,185.8391,8.865283,301.3992,13.78769,87.85116,8.201504,354.0273,12.78178,11.151,11.245,10.055
1787953565944276992,1588,52965,89,BROADLINE,0.02115176,52.93981,5.313114,109.7757,6.370201,36.53101,4.543607,117.3895,6.900848,11.743,11.826,9.786
635061185963649024,564,52224,195,,0.02585757,72.35931,4.284907,142.2006,5.910994,43.28411,3.940506,150.7067,5.831207,11.238,11.305,9.798
737558208620554240,655,52162,341,STARBURST,0.01744276,3904.738,26.9887,7974.744,50.51664,2039.811,14.67634,1267.244,9.134955,12.186,12.019,7.916
1611268370005518336,1431,52992,384,BROADLINE,0.02504921,67.18091,7.464637,110.4646,9.459357,34.32082,6.139626,172.5343,10.75038,11.321,11.422,10.027
738622535641360384,656,52148,117,BROADLINE,0.01911088,95.74272,8.58252,375.0424,12.34233,73.97823,7.00597,482.0188,13.66698,10.607,10.59,8.338
2027862899938060288,1801,54156,426,BROADLINE,0.02268597,97.46906,10.27042,344.5352,17.30946,99.55724,10.05049,404.711,17.69066,9.959,9.985,8.161
2445531084687960064,2172,54230,278,STARFORMING,0.01271675,86.89826,5.809831,1520.266,13.62236,364.9189,6.318098,890.7112,9.82767,11.364,11.339,8.037
799456865661511680,710,52203,247,AGN BROADLINE,0.01070627,266.7648,18.85644,627.265,27.59264,159.6467,15.4537,1293.288,32.40283,10.017,10.006,8.797
2797922086583035904,2485,54176,221,STARBURST,0.03158173,740.4637,10.47734,5141.542,35.92513,1440.234,13.42301,1676.39,12.78123,12.9,12.676,8.529
871556517411710976,774,52286,400,STARBURST,0.007046335,165.9937,5.398224,7645.03,49.26654,1454.864,12.99243,3082.557,20.6871,10.092,9.682,5.157
2832766435791497216,2516,54241,8,STARBURST,0.01536125,1953.259,16.1944,4017.025,24.98171,1077.835,10.27167,714.5389,7.419878,12.911,12.774,9.203
1061826456352483328,943,52376,374,BROADLINE,0.02430062,116.9357,9.790046,187.1837,11.04083,45.45727,6.645201,392.2331,15.45892,11.614,11.619,9.784
506794902944770048,450,51908,509,BROADLINE,0.04550579,52.9028,3.681453,96.73683,4.77291,20.21087,3.20072,81.42072,4.363332,12.653,12.638,10.625
513423308826372096,456,51910,47,STARFORMING,0.03659329,204.2914,7.659185,2550.603,23.32232,647.4868,9.405581,895.5151,11.03292,12.096,11.927,7.916
622786509254191104,553,51999,596,STARBURST,0.007464837,7271.119,64.58867,4717.712,35.88542,1768.915,15.52523,338.3695,5.51185,13.263,13.203,9.684
1918590669182494720,1704,53178,208,STARBURST,0.01383361,11558.62,65.07277,10021.19,57.45699,3412.249,22.70133,880.2357,7.98637,12.747,12.624,9.163
2581864195951716352,2293,53730,639,BROADLINE,0.02514863,80.87791,6.350742,167.6142,9.317169,54.23932,6.200114,272.1594,9.759957,12.682,12.558,11.293
2504134497730062336,2224,53815,484,BROADLINE,0.01100691,117.8674,9.158916,190.234,11.72325,69.882,7.398103,166.8004,12.12974,11.108,11.224,10.235
1120352641621190656,995,52731,299,BROADLINE,0.02156238,125.7614,6.42898,58.20346,3.175152,31.65729,3.548462,81.42362,4.89149,12.344,12.402,11.336
2993784970188711936,2659,54498,62,STARFORMING,0.02308873,97.21776,5.495128,1254.072,12.4472,238.2069,5.577919,668.8825,9.352262,10.862,10.593,6.51
1615761249461626880,1435,52996,345,STARFORMING,0.02376404,166.6609,10.30716,5290.103,43.38441,857.9213,13.37706,2642.285,25.41251,10.84,10.426,6.436
624974541872982016,555,52266,364,BROADLINE,0.0461808,67.83932,6.299186,87.20211,8.085941,31.06418,5.581486,180.1397,8.468869,11.762,11.752,10.48
2168658648333576192,1926,53317,638,BROADLINE,0.01959641,89.86642,6.136144,168.3498,8.204801,44.90473,5.227229,221.0699,8.595968,11.401,11.478,9.811
2165134713600108544,1923,53319,106,BROADLINE,0.01570025,176.9746,13.12731,539.1073,25.66793,186.7225,14.66582,623.8286,23.66879,9.815,9.819,9.155
2572721756263442432,2285,53700,147,,0.0114512,92.56021,7.087831,455.3201,11.40328,88.01129,5.725039,349.4336,11.69534,10.741,10.723,7.988
631787116405221376,561,52295,572,BROADLINE,0.01675058,115.4262,11.47202,218.2165,17.54236,80.39015,11.43221,157.4736,15.07523,10.979,11.06,10.472
2241804211291449344,1991,53446,500,STARFORMING,0.01022762,199.067,10.8228,3194.226,32.76357,393.5485,10.01281,2337.173,26.79172,10.433,10.191,6.282
582153507713345536,517,52024,230,STARFORMING BROADLINE,0.02351076,81.97357,9.683243,684.9479,16.13399,194.9846,10.71062,354.9236,14.03726,10.286,10.329,8.237
2937625489285605376,2609,54476,555,AGN BROADLINE,0.00816645,101.2242,5.168997,198.5811,7.109439,64.67158,4.012856,200.3587,7.43365,10.941,10.911,8.111
3343996467592325120,2970,54589,268,BROADLINE,0.03493639,80.73515,6.528084,144.3445,9.226276,39.16608,5.987207,141.3919,8.549505,11.607,11.639,10.421
323230613983225856,287,52023,354,STARFORMING,0.04077477,45.40165,3.273368,835.7939,7.222262,201.4609,3.67106,362.7391,5.059918,12.121,12.049,8.754
549540891476387840,488,51914,370,STARFORMING BROADLINE,0.03562664,31.79686,4.288052,331.4339,6.487051,57.48275,3.783696,142.6109,5.696779,11.924,11.915,8.715
564120695924090880,501,52235,163,AGN,0.02490477,201.2907,6.807603,632.7863,9.622921,128.325,5.192445,430.8555,9.043493,11.658,11.64,8.881
512297408902752256,455,51909,47,STARBURST,0.04462954,4887.686,34.52084,9668.336,61.33652,2969.354,23.23971,2144.424,14.43098,12.781,12.37,8.038
2223789267857991680,1975,53734,498,STARBURST,0.001977364,26469.81,298.396,14215.46,142.5868,4141.521,42.4416,289.1529,4.912669,13.275,12.715,8.128
609271861410293760,541,51959,582,STARFORMING,0.06117989,70.26254,2.696149,854.0805,6.038965,201.9345,2.987208,405.7342,3.939336,12.582,12.465,9.053
1917549442089641984,1703,53799,516,BROADLINE,0.01378116,585.2499,16.65565,287.0373,17.05519,96.83932,10.87178,278.4561,16.48565,11.29,11.387,10.746
1002128201117362176,890,52583,281,BROADLINE,0.01454612,154.2365,8.046695,173.0696,8.205438,44.782,5.296945,245.4339,9.784154,11.811,11.854,10.854
1848782400000124928,1642,53115,199,BROADLINE,0.01210453,142.616,12.70731,240.4028,15.95634,56.17383,9.164036,329.9475,18.14823,10.913,10.968,8.779
3088402889551407104,2743,54259,216,STARBURST,0.01841296,2322.263,32.86066,11302.42,91.37082,2452.829,29.62302,6562.333,54.51602,10.322,9.987,5.87
3001771543278675968,2666,54230,445,BROADLINE,0.02812629,73.63195,6.759197,135.7106,9.968325,46.78571,6.438868,163.5085,9.661489,11.458,11.509,10.442
564176496139200512,501,52235,366,AGN,0.02335178,1802.648,16.44949,2483.975,21.24338,629.8487,9.47629,1633.201,15.92884,11.461,11.253,8.011
1874714654287095808,1665,52976,332,STARFORMING,0.0162525,75.94299,5.296381,427.9624,8.515503,116.3211,5.099522,450.9983,9.112658,10.326,10.384,8.804
1792567117153855488,1592,52990,489,BROADLINE,0.02350282,80.14186,5.391346,119.0334,7.56004,51.2449,5.110497,142.0237,7.483153,11.7,11.785,10.807
1874750663292905472,1665,52976,463,BROADLINE,0.02154518,47.51338,6.014441,456.9527,9.333605,104.6673,5.889527,285.7814,9.025135,10.689,10.729,9.152
1470426702990567424,1306,52996,5,STARBURST,0.004862683,2177.013,25.32385,24878.14,179.3297,6676.039,52.50637,9547.86,53.79388,11.34,11.058,6.509
2662777806546561024,2365,53739,89,STARFORMING,0.004303999,317.4641,13.79006,5090.066,46.75567,910.9386,16.57566,3208.31,35.67334,9.477,9.214,4.907
1146172197308491776,1018,52672,22,STARBURST,0.008550107,2749.29,26.80344,16598.63,130.084,3270.262,28.54061,7289.781,47.36082,9.172,8.547,4.113
1147363793622296576,1019,52707,261,STARBURST,0.008177739,6863.945,70.69194,164078.1,11730.39,8340.336,76.26853,16486.71,105.3869,9.172,8.547,4.113
2026722152060839936,1800,53884,372,BROADLINE,0.02323816,231.1316,14.28234,486.9748,23.32933,102.2334,12.30596,786.7202,23.82556,10.561,10.511,7.604
483071013953759232,429,51820,218,AGN,0.01836346,97.33463,4.65392,415.9179,6.63141,91.89371,3.902649,423.598,7.05759,10.933,10.927,7.78
2035784606673823744,1808,54176,573,STARBURST,0.01517856,259.3118,8.532323,5628.224,40.32765,1030.79,11.82242,2701.798,21.88295,10.873,10.699,6.678
1889262025423480832,1678,53433,7,STARBURST,0.008783102,460.6145,11.16153,13217.05,83.03453,1765.048,16.86514,7286.8,43.97903,9.717,9.446,5.145
2439844679705978880,2167,53889,71,STARBURST,0.01097685,1217.125,22.91661,18414.09,136.8324,5218.981,47.87026,7463.471,50.63567,11.155,10.843,6.302
841205047810353152,747,52234,574,BROADLINE,0.01335495,118.2134,11.35977,404.7256,18.19933,78.9101,9.678241,468.7492,19.43486,9.826,9.808,7.224
