specobjid,plate,mjd,fiberID,ra,dec,class,subclass,z,oiii_5007_flux,oiii_5007_flux_err,h_alpha_flux,h_alpha_flux_err,h_beta_flux,h_beta_flux_err,nii_6584_flux,nii_6584_flux_err,nii_6584_reqw,nii_6584_reqw_err,sii_6717_flux,sii_6717_flux_err,sii_6731_flux,sii_6731_flux_err,oi_6300_flux,oi_6300_flux_err,h_alpha_reqw,h_alpha_reqw_err,neiii_3869_flux,neiii_3869_flux_err,oii_3726_flux,oii_3726_flux_err,oii_3729_flux,oii_3729_flux_err,psfMag_g,psfMagErr_g,psfMag_z,psfMagErr_z,nii_h_alpha,nii_h_alpha_log,oiii_h_beta,oiii_h_beta_log,sii6717_h_alpha,sii6717_h_alpha_log,sii6731_h_alpha,sii6731_h_alpha_log,oi_h_alpha,oi_h_alpha_log,BPT Kauffman,BPT Kewley,BPT final,sii_h_alpha,sii_h_alpha_log,h_alpha_reqw_log,h_alpha_reqw_abs,nii_6584_reqw_log,nii_6584_reqw_abs,WHAN label,neiii_oii,neiii_oii_log,g_z_color,g_z_color_zkcorr,g_z_color_gkcorr,TBT label,z_kcorr,g_kcorr,g_z_color_kcorr
509050551099484160,452,51911,523,144.13303,59.405177,GALAXY,STARBURST,0.041119,630.0054,8.006703,2068.898,17.83125,591.7856,7.234314,425.6302,4.68599,-29.85217,0.4160259,268.7604,4.403794,198.1039,3.810484,30.41854,2.478685,-143.7616,1.287577,30.27632,5.248525,581.702,13.08019,674.0878,13.74036,18.35532,0.02179248,17.95036,0.03311577,0.20572797692298023,-0.6867066446344944,1.064583862804367,0.027179878755641543,0.12990509923640509,-0.8863738009918897,0.09575334308409597,-1.0188460543553712,0.014702774133862567,-1.83260071441095,Star Forming,Star Forming,Star Forming,0.22565844232050106,-0.6465484140400346,,143.7616,,29.85217,Star Forming,0.024109385185323212,-1.61781386444735,0.4049599999999991,-0.0067564286267776845,0.02029406248600951,Star Forming,-0.0067564286267776845,0.02029406248600951,0.3779095088872119
506767415154075648,450,51908,409,136.55738,56.170891,GALAXY,STARBURST,0.04662029,1106.753,6.239376,629.228,4.301375,179.47,2.832962,203.6646,2.336446,-17.78346,0.2451151,82.35944,1.925982,71.76644,1.966989,79.73694,1.950347,-56.8961,0.3910493,192.3471,4.716952,165.6179,7.724613,109.0264,7.708417,18.87745,0.07098329,17.90972,0.07233633,0.3236737716694108,-0.48989249145547253,6.166785535186939,0.7900588450527917,0.1308896616170927,-0.8830946550532346,0.11405474645120689,-0.9428866366067546,0.12672185598860827,-0.8971484749614292,AGN,AGN,AGN,0.2449444080682996,-0.6109324707730784,,56.8961,,17.78346,Star Forming,0.7003498707236961,-0.15468494717913098,0.9677299999999995,0.002996486690063059,0.05765777324074703,AGN,0.002996486690063059,0.05765777324074703,0.9130687134493156
506768239787796480,450,51908,412,136.51518,56.175863,GALAXY,STARBURST,0.1410163,180.2189,3.28754,1609.684,8.416031,318.513,3.525497,589.4784,4.075699,-26.84093,0.2145781,250.5701,3.491472,187.3493,3.005494,46.05527,2.090339,-73.10476,0.3954604,13.9613,2.781337,199.1134,5.280902,289.5775,5.513267,18.66319,0.01827262,17.25198,0.02066442,0.3662075289311442,-0.43627273119860854,0.5658133263006534,-0.24732682805138217,0.15566415520064808,-0.8078113809499018,0.11638886887115732,-0.9340885524953308,0.028611373412421322,-1.5434612945498627,Star Forming,Star Forming,Star Forming,0.2720530240718054,-0.5653464422249078,,73.10476,,26.84093,Star Forming,0.028568774249735363,-1.5441083927287718,1.4112100000000005,-0.003589980970763582,0.2120748814482354,Star Forming,-0.003589980970763582,0.2120748814482354,1.1955451375810016
506798476357560320,450,51908,522,137.18864,56.416623,GALAXY,,0.1447751,108.9367,3.023962,165.3728,3.143878,13.87319,2.349983,196.5312,3.01043,-12.03745,0.2013522,66.01637,2.54728,54.18126,2.576303,40.00451,2.027693,-8.643993,0.1884224,17.45915,2.71994,31.08626,4.471889,51.51871,4.492857,19.13132,0.01511318,17.59772,0.02190023,1.1884130884885544,0.07496742622406499,7.852318032118064,0.8949978809428524,0.3991972682327444,-0.39881243931729243,0.3276310251746357,-0.4846149792432495,0.24190501702819328,-0.6163551244241259,AGN,AGN,AGN,0.7268282934073801,-0.13856817515660944,,8.643993,,12.03745,Seyfert,0.21135713747005783,-0.674983081586932,1.5335999999999999,0.008822115671303197,0.2732311029884441,AGN,0.008822115671303197,0.2732311029884441,1.269191012682859
1050466581554948096,933,52642,7,129.78599,33.308562,GALAXY,STARBURST,0.05438021,1354.343,12.76027,1324.685,11.51634,410.8389,5.531348,97.68565,2.193928,-10.56469,0.3738809,159.2063,2.853408,112.2994,2.458269,37.19492,1.800106,-143.6479,1.336416,111.6532,5.349466,594.9825,11.76418,549.0684,11.46687,18.63012,0.01674405,18.62484,0.03114267,0.07374255011568788,-1.1322818479880823,3.296530586563249,0.5180571096607965,0.1201842702227322,-0.9201523692924729,0.08477441806920137,-1.0717351827377513,0.028078312957420068,-1.5516289896794666,Star Forming,Star Forming,Star Forming,0.2049586882919336,-0.6883336670168265,,143.6479,,10.56469,Star Forming,0.0975946087713405,-1.0105741725538664,0.005280000000002616,-0.007047224141954376,0.07537483507107079,Star Forming,-0.007047224141954376,0.07537483507107079,-0.07714205921302254
1052803868414470144,935,52643,318,131.78157,36.713466,GALAXY,STARBURST,0.1566639,509.3516,6.515632,1012.22,8.936612,279.1228,4.406977,337.2169,4.848729,-38.94375,0.7120366,178.6833,3.644873,160.509,3.719364,48.2954,2.727251,-114.6457,1.046904,27.31776,2.824408,360.4923,8.319715,303.2874,8.103804,19.54623,0.01941442,18.32988,0.03222993,0.333145857619885,-0.47736558243789917,1.8248297881792532,0.261222361668135,0.1765261504416036,-0.7531909494759411,0.15857125921242415,-0.7997755250672773,0.047712355021635615,-1.3213691466844337,AGN,Star Forming,Composite,0.3350974096540278,-0.4748289293038214,,114.6457,,38.94375,Star Forming,0.04115485905941384,-1.3855788812753118,1.216350000000002,-0.034270228954175586,0.11641778139229907,Star Forming,-0.034270228954175586,0.11641778139229907,1.0656619896535273
1048313187646072832,931,52619,365,124.84605,31.799631,GALAXY,STARBURST,0.08782766,454.1502,5.943266,1341.126,10.79526,377.4584,4.991101,371.0294,3.871979,-27.82445,0.3628669,201.314,3.568995,150.6135,3.158704,29.00913,1.815003,-97.10098,0.8435242,33.4869,2.854474,416.7205,7.160195,450.2574,7.526449,18.57874,0.01861636,18.03747,0.02676229,0.2766551390398814,-0.5580612580869746,1.2031794762018808,0.0803304151289729,0.15010819266795214,-0.8235956040033248,0.11230376564170703,-0.9496056812274493,0.0216304284608605,-1.6649348778635218,Star Forming,Star Forming,Star Forming,0.2624119583096592,-0.5810163777203031,,97.10098,,27.82445,Star Forming,0.038624859987780535,-1.4131330818491679,0.5412700000000008,-0.036180902925948055,-0.01568259691072206,Star Forming,-0.036180902925948055,-0.01568259691072206,0.5207716939847749
1048304941308864512,931,52619,335,124.48002,31.474271,QSO,AGN BROADLINE,0.1237553,487.9968,7.687387,467.0884,9.51874,61.92364,5.116342,569.3792,8.706748,-34.52041,0.4748271,144.6777,5.553883,117.5938,5.572597,65.79863,4.298605,-30.58861,0.4716476,37.21346,5.143463,92.70464,11.22095,115.1053,11.30607,19.58688,0.02613555,17.84855,0.019973,1.2189966610174863,0.08600251603374953,7.880622004778789,0.8965604970050723,0.3097437230297305,-0.5089974858596398,0.25175919590381607,-0.5990146571900589,0.1408697582727381,-0.8511822306305085,AGN,AGN,AGN,0.5615029189335465,-0.2506479817472477,,30.58861,,34.52041,Seyfert,0.1790744947041513,-0.746966265619618,1.7383300000000013,0.026790812357644612,0.30596481258516,AGN,0.026790812357644612,0.30596481258516,1.459155999772486
1048296694971656192,931,52619,305,123.58673,30.514032,QSO,AGN BROADLINE,0.124545,1683.372,13.12315,727.6871,7.860822,174.7476,4.61385,686.3688,6.768357,-42.19749,0.4587863,157.4688,4.181929,141.8947,4.344943,61.09243,3.325577,-44.13617,0.4712897,151.8257,4.982275,184.3312,8.315876,116.6566,8.081073,19.30531,0.02239753,17.71159,0.0237888,0.9432196887920645,-0.025387142344154488,9.633162343860517,0.9837688793403219,0.21639630549998756,-0.6647501581434044,0.19499411216716636,-0.709978501929352,0.08395425726249647,-1.0759572761938172,AGN,AGN,AGN,0.4113904176671539,-0.38574582835044663,,44.13617,,42.19749,Seyfert,0.5044247640602045,-0.2972036004679222,1.5937199999999976,0.017163668395634133,0.2672695557188684,AGN,0.017163668395634133,0.2672695557188684,1.3436141126767633
344677681318619136,306,51637,554,218.3599,0.50707263,GALAXY,STARBURST,0.07819632,200.2793,3.814308,1158.807,8.942923,255.1489,3.880794,431.85,4.41712,-26.63784,0.3245266,193.0158,4.220619,139.047,3.151941,36.12859,2.164038,-70.45602,0.5652457,19.32975,3.695879,315.328,7.795832,261.1701,7.689458,19.02031,0.01689393,17.79939,0.02234685,0.372667752265908,-0.42867818604652086,0.7849506699813324,-0.10515763551980545,0.16656423373348625,-0.7784182487862118,0.11999150850831933,-0.9208494867729196,0.031177400550738824,-1.5061600974066875,Star Forming,Star Forming,Star Forming,0.2865557422418056,-0.5427908843657393,,70.45602,,26.63784,Star Forming,0.033529598796596206,-1.4745716431553384,1.2209199999999996,0.003279019214754384,0.11253380156330567,Star Forming,0.003279019214754384,0.11253380156330567,1.1116652176514483
344688401556989952,306,51637,593,218.64912,0.075510076,GALAXY,STARBURST,0.0266113,240.6618,3.688895,752.0905,6.082261,202.8941,3.212712,153.3497,2.297394,-10.94688,0.2288059,157.2042,2.668511,100.5462,2.253235,19.24919,1.829527,-51.62683,0.4684331,17.81431,3.109139,298.9478,7.291389,311.7188,7.587748,18.96579,0.1100657,18.24211,0.03818924,0.20389793515541016,-0.6905871722363376,1.186144890363988,0.07413774235217421,0.20902298327129512,-0.6798059581036947,0.13368896429352584,-0.8739044412364083,0.025594246968948547,-1.5918576436890952,Star Forming,Star Forming,Star Forming,0.34271194756482093,-0.46507075500687656,,51.62683,,10.94688,Star Forming,0.029171908206540195,-1.5350351616747802,0.7236799999999981,0.0022573460194066633,0.0303787076641309,Star Forming,0.0022573460194066633,0.0303787076641309,0.6955586383552739
506753671258728448,450,51908,359,134.93391,55.279617,GALAXY,STARBURST,0.03866344,127.6297,2.179718,337.3057,2.62697,96.9529,1.667007,51.32837,1.07914,-8.161705,0.2903114,71.1572,1.314781,49.79165,1.084133,12.24719,0.9979846,-47.22464,0.419773,11.53099,2.200015,152.8158,4.130318,173.5509,4.275047,19.65713,0.02693335,18.98369,0.04629099,0.15217166505042753,-0.8176662073411274,1.3164093080248245,0.11939094442872242,0.2109575972181911,-0.6758048297486738,0.1476157977763198,-0.830867162025549,0.03630887352333506,-1.4399872247910053,Star Forming,Star Forming,Star Forming,0.3585733949945109,-0.44542193684777476,,47.22464,,8.161705,Star Forming,0.03533139257160733,-1.45183924469802,0.6734399999999994,-0.0019579550722477923,0.02948298105158595,Star Forming,-0.0019579550722477923,0.02948298105158595,0.6419990638761657
510148688404834304,453,51915,422,145.21783,59.460911,GALAXY,AGN,0.1174068,746.4431,6.415905,349.5205,4.515172,91.80482,3.441628,223.3569,3.469563,-17.65868,0.3184499,89.16693,2.672174,83.15331,2.965548,22.54579,2.282469,-26.00272,0.3699701,65.21226,3.924293,77.13513,5.629278,72.15857,5.390862,19.21036,0.0179498,17.78274,0.02622329,0.6390380535619512,-0.19447327961953065,8.130761543892792,0.9101312244158707,0.2551121608031574,-0.5932688387487854,0.2379068180550211,-0.6235931115514558,0.06450491459013133,-1.1904071954722633,AGN,AGN,AGN,0.49301897885817847,-0.3071363621533358,,26.00272,,17.65868,Seyfert,0.4368051699435408,-0.3597122300453885,1.427620000000001,0.0050386482724141795,0.2002277450976666,AGN,0.0050386482724141795,0.2002277450976666,1.2324309031747487
405491397576124416,360,51816,609,265.58985,55.48916,GALAXY,AGN,0.06150373,394.2331,6.298001,417.869,5.784527,114.9296,3.701888,301.04,4.8876,-7.582147,0.1621611,108.9719,3.761347,89.10337,3.689287,29.34422,3.080342,-8.877528,0.170187,28.64597,3.965902,93.04754,5.861378,107.1119,5.787055,17.9718,0.02212321,16.60403,0.02105384,0.7204171642308953,-0.14241594848720443,3.4302138004482745,0.5353211898565241,0.2607800530788357,-0.5837256306130161,0.2132327834799901,-0.6711460238953968,0.07022349109409887,-1.1535175837966856,AGN,AGN,AGN,0.47401283655882587,-0.32420989720528437,,8.877528,,7.582147,Seyfert,0.1431157581176286,-0.8443125445298942,1.3677700000000002,0.01356935024153656,0.1215108157794842,AGN,0.01356935024153656,0.1215108157794842,1.2598285344620526
407741276314691584,362,51999,602,265.58985,55.48916,GALAXY,AGN,0.06150964,414.105,6.33954,405.7124,5.826089,111.4001,3.631418,305.2802,5.111482,-8.016005,0.1682738,112.3806,3.904453,79.53354,3.754243,25.21247,3.145364,-8.827532,0.177379,33.42408,3.710213,99.28939,5.406464,104.7816,5.448824,17.9718,0.02212321,16.60403,0.02105384,0.752454694507735,-0.12351964393029846,3.7172767349400946,0.5702248936175767,0.27699572406463296,-0.5575269350130533,0.19603428438470208,-0.7076679683526892,0.06214370080875024,-1.2066028870166687,AGN,AGN,AGN,0.47303000844933507,-0.32511130727367926,,8.827532,,8.016005,Seyfert,0.16378653330392526,-0.7857218092436311,1.3677700000000002,0.013568691357421586,0.12151923091374658,AGN,0.013568691357421586,0.12151923091374658,1.2598194604436752
344663663434557440,306,51690,503,218.20394,0.14698396,GALAXY,STARBURST,0.05490401,1664.147,12.31995,1486.845,10.31974,480.2494,5.219113,131.2386,2.163418,-13.98886,0.3227253,157.0677,2.466134,115.3706,2.128699,31.86395,1.518767,-150.8728,1.122115,126.2434,4.191064,668.1937,9.646506,601.19,9.504379,18.70182,0.02064329,18.38745,0.03221013,0.08826649718027096,-1.0542041078690365,3.4651724708037115,0.5397248554714178,0.10563824742996075,-0.9761788124803621,0.07759423477228627,-1.110170545489192,0.0214305795156859,-1.6689660848115722,Star Forming,Star Forming,Star Forming,0.18323248220224703,-0.7369975350855273,,150.8728,,13.98886,Star Forming,0.09945251384589229,-1.0023842348059984,0.31437000000000026,-0.014519643845235658,0.018008888971259063,Star Forming,-0.014519643845235658,0.018008888971259063,0.28184146718350556
344666961080248320,306,51637,515,218.20394,0.14698396,GALAXY,STARBURST,0.05489514,1569.071,12.72762,1468.641,10.48427,456.7212,4.818423,130.9145,2.124321,-13.56213,0.3146286,157.0633,2.494586,113.3048,2.14795,34.23779,1.524312,-147.1855,1.135216,112.4575,3.771597,643.5644,9.341821,580.0735,10.18726,18.70182,0.02064329,18.38745,0.03221013,0.08913989191368074,-1.0499278968520467,3.435511642551298,0.5359914246531509,0.10694465155201305,-0.9708409302091409,0.07714941908880386,-1.1126673396912643,0.023312565834673005,-1.6324099243981292,Star Forming,Star Forming,Star Forming,0.1840940706408169,-0.7349601991627078,,147.1855,,13.56213,Star Forming,0.09190423081861064,-1.036664495372507,0.31437000000000026,-0.014514267243280435,0.018013045377292463,Star Forming,-0.014514267243280435,0.018013045377292463,0.28184268737942736
350214547467954176,311,51665,217,227.60214,-0.37400999,GALAXY,STARBURST,0.09223236,207.4538,3.551439,360.6083,3.815846,129.7013,2.683144,58.26274,1.590933,-9.808352,0.4245837,66.16315,2.089948,51.55332,1.898442,15.21125,1.386789,-57.8656,0.6856864,22.83014,3.24982,269.1323,6.824844,273.2202,6.790221,19.62526,0.01603275,19.44,0.05214578,0.1615679395066614,-0.7916448135906192,1.599473559632787,0.2039770653013452,0.18347650345263825,-0.7364195448954851,0.14296210042863683,-0.8447790797115237,0.04218219602821122,-1.3748708143995638,Star Forming,Star Forming,Star Forming,0.3264386038812751,-0.4861984882108948,,57.8656,,9.808352,Star Forming,0.042094652463112094,-1.3757730717004488,0.18525999999999954,-0.03728622463654898,0.03490691876144136,Star Forming,-0.03728622463654898,0.03490691876144136,0.11306685660200919
345724966580283392,307,51663,268,218.92895,-0.29287352,GALAXY,STARBURST,0.05694406,1094.512,10.93251,1462.59,11.59292,410.0876,5.476961,274.0032,3.904124,-10.36972,0.2036996,199.2983,3.665854,149.5858,3.320248,62.75507,2.66637,-52.9522,0.4604257,70.31773,5.881488,537.618,11.43369,520.7719,12.78968,17.71226,0.01461897,17.37536,0.02497902,0.18734108670235677,-0.7273669649030763,2.6689712149306635,0.42634388991182876,0.13626395640610153,-0.8656190055302384,0.10227459506765396,-0.9902322313136421,0.04290680915362474,-1.3674737814006699,Star Forming,Star Forming,Star Forming,0.2385385514737555,-0.6224414223290625,,52.9522,,10.36972,Star Forming,0.06643839855236713,-1.1775808444363596,0.3369,-0.015827704190115133,0.015330198318318517,Star Forming,-0.015827704190115133,0.015330198318318517,0.30574209749156633
350189258700515328,311,51665,125,227.7177,-0.82076903,GALAXY,STARBURST,0.05480798,261.2981,4.022026,345.0419,3.926342,112.898,2.679749,38.16587,1.64215,-5.11249,0.4672287,65.5588,1.902405,39.66505,1.599199,12.57662,1.342713,-47.98298,0.6570247,28.09571,4.238443,225.0969,7.842394,195.9465,7.548193,19.75759,0.02195464,19.36543,0.04870261,0.11061227636411693,-0.9561966699452449,2.3144617265141987,0.36445000339443034,0.1900024315887433,-0.721240841053402,0.11495719795190092,-0.9394638305458758,0.036449544243757064,-1.4383078976247128,Star Forming,Star Forming,Star Forming,0.3049596295406442,-0.5157576486144058,,47.98298,,5.11249,Star Forming,0.06672877427837605,-1.1756868525061395,0.3921600000000005,-0.014386850912776571,0.0138433229895429,Star Forming,-0.014386850912776571,0.0138433229895429,0.36392982609768104
1048300543262353408,931,52619,319,123.5621,30.491822,GALAXY,STARBURST,0.07890471,425.4262,5.811204,795.9269,7.353315,221.5522,3.972024,126.5842,2.443861,-14.48262,0.376827,138.9629,3.834591,102.0843,2.63937,24.35399,1.79555,-84.72065,0.8526091,26.3476,3.709017,316.4818,8.13863,373.8833,8.637673,19.35505,0.02253049,18.76846,0.03595452,0.15903998218931914,-0.7984936815828336,1.9202075176865767,0.28334816563904086,0.17459254109893757,-0.7579743140598137,0.12825838654278426,-0.8919142276962861,0.030598274791315633,-1.5143030594574274,Star Forming,Star Forming,Star Forming,0.30285092764172183,-0.518771091741264,,84.72065,,14.48262,Star Forming,0.03816473341424704,-1.4183377668766675,0.5865899999999975,-0.02804567876785422,-0.004321277951800073,Star Forming,-0.02804567876785422,-0.004321277951800073,0.5628655991839433
465054141559891968,413,51821,209,49.47046,-0.90486675,GALAXY,AGN BROADLINE,0.1172743,2302.642,17.16726,2042.96,16.42527,477.1483,7.278424,1255.11,10.02507,-61.06459,0.5437706,374.8346,7.091253,383.4229,7.302958,196.7165,5.042795,-108.5722,0.8321205,190.1718,8.126654,461.6331,21.1094,542.3212,21.57218,18.69682,0.02849935,17.73062,0.02085279,0.6143585777499314,-0.21157807367491002,4.825841357917444,0.6835730410469719,0.183476230567412,-0.7364201908236222,0.18768008184203314,-0.726581815844831,0.09628994204487606,-1.016419074687896,AGN,AGN,AGN,0.37115631240944513,-0.4304431488219876,,108.5722,,61.06459,Seyfert,0.18942276555815338,-0.7225678270110274,0.9662000000000006,-0.03579884132223487,0.030524878660079677,AGN,-0.03579884132223487,0.030524878660079677,0.899876280017686
465057167028807680,413,51929,220,49.47046,-0.90486675,GALAXY,AGN BROADLINE,0.1173198,2351.2,15.06753,1883.671,13.91804,462.5496,6.061163,1192.183,8.701316,-57.79404,0.4598079,336.8827,6.171181,348.9763,6.431246,186.67,4.454274,-101.2572,0.6981868,227.4377,7.042965,461.5621,18.62521,627.2849,19.81315,18.69682,0.02849935,17.73062,0.02085279,0.6329040474690113,-0.19866212697067911,5.083130544270279,0.7061312633379992,0.17884370465967783,-0.747526342513515,0.18526393409464814,-0.7322091179082175,0.09909904648954089,-1.0039305241859964,AGN,AGN,AGN,0.36410763875432595,-0.43877020973935227,,101.2572,,57.79404,Seyfert,0.20887939260520533,-0.680104404056575,0.9662000000000006,-0.03583062415627897,0.03049040656818431,AGN,-0.03583062415627897,0.03049040656818431,0.8998789692755373
764501191555049472,679,52177,55,349.37335,-0.85114643,GALAXY,STARBURST,0.02981126,2527.269,17.80423,1839.187,11.90452,587.1847,6.497165,64.93771,1.496126,-9.832466,0.3559442,139.175,2.227149,95.45396,1.873254,22.57594,1.35719,-275.2016,1.954812,174.4736,6.24324,507.4293,13.35724,532.0526,12.1479,18.97438,0.03758474,19.15264,0.05243278,0.03530783438551925,-1.4521289191761175,4.3040443662786165,0.6338767394080255,0.075672022475148,-1.1210646585518105,0.05190008411325221,-1.2848319383000646,0.012274956271439501,-1.9109800463419677,Star Forming,Star Forming,Star Forming,0.1275721065884002,-0.8942442729423639,,275.2016,,9.832466,Star Forming,0.1678466936268924,-0.7750872093980288,-0.17826000000000164,0.006341233535701049,0.08572930668186164,Star Forming,0.006341233535701049,0.08572930668186164,-0.2576480731461622
507911182124869632,451,51908,474,139.67892,57.087979,GALAXY,STARBURST,0.1204563,334.338,4.140743,515.7031,4.490224,158.8871,2.766332,55.21592,1.630704,-12.35482,0.4849656,91.02481,2.655787,59.65371,1.747276,17.87096,1.252199,-88.0472,0.875944,29.59251,2.519701,246.3121,4.849711,274.868,5.200349,19.37079,0.03516891,18.9602,0.05151582,0.10706920319075065,-0.9703354293331554,2.1042488660187013,0.3230971018063758,0.1765062300381751,-0.7532399609648234,0.11567452280197657,-0.9367622834416017,0.034653582652499085,-1.4602518592981015,Star Forming,Star Forming,Star Forming,0.29218075284015166,-0.5343483962409667,,88.0472,,12.35482,Star Forming,0.05677981565297677,-1.2458060218317346,0.4105899999999991,-0.06501946493347613,-0.030070311627767066,Star Forming,-0.06501946493347613,-0.030070311627767066,0.37564084669429004
507897438229522432,451,51908,424,139.16857,56.772245,GALAXY,AGN BROADLINE,0.06744681,258.7208,5.766082,376.6147,7.143964,82.42094,4.450367,361.648,6.575109,-7.613754,0.1390447,134.4813,5.439878,109.3056,5.445203,69.29308,4.689832,-6.738169,0.1360658,35.92757,4.882118,102.2194,11.55711,182.7118,11.8089,18.10847,0.01717211,16.49536,0.01193504,0.9602599155051569,-0.01761119967755636,3.1390178272657407,0.49679378217380904,0.35707926429849923,-0.44723536868766695,0.29023190013560274,-0.5372548548498025,0.18398931321586756,-0.735207401697881,AGN,AGN,AGN,0.647311164434102,-0.18888690246714532,,6.738169,,7.613754,Seyfert,0.12609208819532577,-0.8993121629186659,1.613109999999999,0.020012131873170212,0.15328716887313368,AGN,0.020012131873170212,0.15328716887313368,1.4798349630000356
510085466486237184,453,51915,192,148.04291,58.622077,GALAXY,AGN,0.1712321,556.5824,6.954216,397.7908,5.582203,82.33086,4.46579,275.203,5.249972,-15.06318,0.3623835,76.0375,4.544185,59.63778,4.366608,24.42234,3.234655,-19.28332,0.3130226,43.6968,4.326838,68.31593,5.630401,53.46994,5.642776,19.41562,0.01841532,17.9471,0.02152898,0.6918284686322559,-0.1600015708045874,6.760313204550517,0.8299668172222546,0.19114946851460615,-0.7186269051861232,0.14992247181181667,-0.824133266068205,0.061394934221706485,-1.2118674616002172,AGN,AGN,AGN,0.34107194032642285,-0.4671540081289761,,19.28332,,15.06318,Seyfert,0.3588002450530592,-0.4451472690138011,1.4685200000000016,-0.005971125636203535,0.2626275135875275,AGN,-0.005971125636203535,0.2626275135875275,1.1999213607762704
505614302200227840,449,51900,310,132.33214,53.291703,GALAXY,AGN,0.1115215,680.3241,8.676832,1750.012,14.64539,282.5333,5.679023,1174.399,10.71916,-39.24894,0.3991771,298.7976,6.225759,261.246,6.214022,73.63258,4.319133,-57.92721,0.4939009,62.86165,4.767595,184.346,9.105982,151.7289,9.001673,18.48611,0.01872239,16.82123,0.01909651,0.6710805411620034,-0.17322535392471042,2.4079430637025796,0.3816462137269305,0.17074031492355482,-0.7676639218751283,0.14928240492065198,-0.8259913771120743,0.042075471482481266,-1.3759710087783374,AGN,AGN,AGN,0.3200227198442068,-0.49481918807788916,,57.92721,,39.24894,Seyfert,0.18704654825457062,-0.7280503018353284,1.6648800000000001,0.022331744105964807,0.26033503421326815,AGN,0.022331744105964807,0.26033503421326815,1.4268767098926969
349044947426502656,310,51990,58,226.5233,-0.64178809,GALAXY,STARBURST,0.03491157,396.6146,5.850681,615.5221,6.091445,187.3648,3.979949,77.10112,2.258205,-6.485437,0.2830561,104.8014,2.866151,74.01597,2.44267,18.51861,1.98438,-48.16518,0.5452176,26.87328,4.752255,268.6278,9.949256,242.3728,9.617582,19.28365,0.04967161,18.631,0.06753571,0.1252613350519827,-0.9021829638416461,2.116804223632187,0.32568069338647304,0.17026423584141007,-0.7688765664113584,0.12024908610105144,-0.9199182156009382,0.030086019657133346,-1.5216352650776843,Star Forming,Star Forming,Star Forming,0.2905133219424615,-0.5368339475647269,,48.16518,,6.485437,Star Forming,0.05258952729214017,-1.2791007328818789,0.6526500000000013,-0.0010128911762147435,0.028476538583516914,Star Forming,-0.0010128911762147435,0.028476538583516914,0.6231605702402696
349045497182316544,310,51990,60,226.45103,-0.70345641,GALAXY,STARBURST,0.03511947,1574.942,14.9316,2743.605,24.05746,871.0906,9.569601,432.2303,5.049023,-18.77745,0.2802139,417.2017,5.835682,297.9372,5.022582,54.61403,2.917126,-116.8727,1.083425,103.5014,6.716238,1266.12,21.20777,1208.202,21.53569,18.07187,0.01758105,17.84226,0.02128819,0.15754100900093126,-0.802606377337355,1.8080117039490495,0.25720123750219664,0.15206332544225573,-0.8179755162468075,0.10859332885018069,-0.9641968536840501,0.019905937625860865,-1.7010173611018855,Star Forming,Star Forming,Star Forming,0.26065665429243645,-0.5839311835104228,,116.8727,,18.77745,Star Forming,0.04183020641614147,-1.378509992336175,0.22961000000000098,-0.004077266912962843,0.028376002302200044,Star Forming,-0.004077266912962843,0.028376002302200044,0.19715673078483809
349066387903244288,310,51990,136,225.98675,-0.70006676,GALAXY,STARBURST,0.1413398,1972.977,16.33244,1448.412,11.39377,452.7596,5.624211,70.23129,1.890314,-22.81421,0.8583208,110.1542,2.471748,86.34126,2.13487,31.62086,1.496799,-438.8585,3.667367,131.3571,3.868384,472.3064,8.610955,472.6451,8.1427,19.54106,0.02119657,19.52322,0.05519933,0.04848847565471703,-1.3143614687025984,4.357670163150599,0.6392543549270514,0.07605170352082143,-1.1188910535188517,0.05961098085351406,-1.224673732125159,0.02183139880089367,-1.6609184368952072,Star Forming,Star Forming,Star Forming,0.13566268437433548,-0.8675395937472816,,438.8585,,22.81421,Star Forming,0.13900935656486074,-0.8569559668845341,0.017840000000003187,-0.052116801372179056,0.2426495342008448,Star Forming,-0.052116801372179056,0.2426495342008448,-0.2769263355730207
347963022548953088,309,51666,218,223.33123,-0.62855798,GALAXY,STARBURST,0.1858204,399.4602,5.168799,796.7084,7.309589,238.6109,4.669393,220.0611,4.147983,-28.03248,0.5919205,145.905,5.683759,130.2687,4.638778,58.19178,3.217127,-96.13944,0.9183575,32.55558,3.61101,450.2924,10.39097,370.4446,9.852774,19.15751,0.02281064,18.52595,0.03325708,0.27621285278277474,-0.558756116623552,1.6741070923415486,0.22378323628887262,0.18313475796163314,-0.7372292211906188,0.16350863126333298,-0.7864593169419348,0.07304024910494229,-1.1364377543029283,Star Forming,Star Forming,Star Forming,0.3466433892249661,-0.46011707773982224,,96.13944,,28.03248,Star Forming,0.03966627555477577,-1.4015785754760415,0.6315599999999968,-0.11733260878391923,-0.053963549366842174,Star Forming,-0.11733260878391923,-0.053963549366842174,0.5681909405829197
